Created as New Dataset,Sample 001 By Administrator Date Tuesday, October 31 2023
cm-1,%T
2454.00,98.85
2453.00,98.85
2452.00,98.85
2451.00,98.86
2450.00,98.86
2449.00,98.88
2448.00,98.89
2447.00,98.90
2446.00,98.89
2445.00,98.89
2444.00,98.88
2443.00,98.88
2442.00,98.88
2441.00,98.88
2440.00,98.89
2439.00,98.89
2438.00,98.90
2437.00,98.90
2436.00,98.90
2435.00,98.90
2434.00,98.90
2433.00,98.90
2432.00,98.90
2431.00,98.91
2430.00,98.92
2429.00,98.93
2428.00,98.93
2427.00,98.93
2426.00,98.93
2425.00,98.93
2424.00,98.93
2423.00,98.93
2422.00,98.93
2421.00,98.93
2420.00,98.92
2419.00,98.92
2418.00,98.91
2417.00,98.91
2416.00,98.91
2415.00,98.92
2414.00,98.94
2413.00,98.95
2412.00,98.96
2411.00,98.96
2410.00,98.97
2409.00,98.97
2408.00,98.97
2407.00,98.98
2406.00,98.98
2405.00,98.98
2404.00,98.99
2403.00,98.99
2402.00,99.00
2401.00,99.00
2400.00,99.00
2399.00,99.00
2398.00,99.00
2397.00,99.01
2396.00,99.01
2395.00,99.01
2394.00,99.02
2393.00,99.02
2392.00,99.02
2391.00,99.02
2390.00,99.02
2389.00,99.02
2388.00,99.02
2387.00,99.03
2386.00,99.03
2385.00,99.03
2384.00,99.02
2383.00,99.03
2382.00,99.03
2381.00,99.03
2380.00,99.03
2379.00,99.03
2378.00,99.03
2377.00,99.03
2376.00,99.03
2375.00,99.04
2374.00,99.05
2373.00,99.05
2372.00,99.05
2371.00,99.06
2370.00,99.06
2369.00,99.07
2368.00,99.07
2367.00,99.07
2366.00,99.05
2365.00,99.03
2364.00,99.01
2363.00,99.00
2362.00,99.01
2361.00,99.03
2360.00,99.05
2359.00,99.06
2358.00,99.04
2357.00,98.99
2356.00,98.95
2355.00,98.93
2354.00,98.92
2353.00,98.94
2352.00,98.97
2351.00,98.99
2350.00,99.00
2349.00,99.00
2348.00,98.99
2347.00,98.98
2346.00,98.97
2345.00,98.96
2344.00,98.96
2343.00,98.96
2342.00,98.97
2341.00,98.97
2340.00,98.97
2339.00,98.97
2338.00,98.97
2337.00,98.96
2336.00,98.95
2335.00,98.95
2334.00,98.95
2333.00,98.95
2332.00,98.95
2331.00,98.95
2330.00,98.96
2329.00,98.96
2328.00,98.95
2327.00,98.93
2326.00,98.91
2325.00,98.89
2324.00,98.88
2323.00,98.88
2322.00,98.90
2321.00,98.90
2320.00,98.90
2319.00,98.90
2318.00,98.91
2317.00,98.91
2316.00,98.92
2315.00,98.93
2314.00,98.95
2313.00,98.96
2312.00,98.97
2311.00,98.98
2310.00,98.98
2309.00,98.98
2308.00,98.97
2307.00,98.97
2306.00,98.98
2305.00,99.00
2304.00,99.02
2303.00,99.03
2302.00,99.03
2301.00,99.02
2300.00,99.01
2299.00,99.00
2298.00,99.00
2297.00,99.01
2296.00,99.02
2295.00,99.03
2294.00,99.03
2293.00,99.04
2292.00,99.03
2291.00,99.02
2290.00,99.00
2289.00,98.98
2288.00,98.96
2287.00,98.95
2286.00,98.95
2285.00,98.96
2284.00,98.97
2283.00,98.99
2282.00,99.00
2281.00,99.00
2280.00,98.99
2279.00,98.99
2278.00,98.99
2277.00,98.99
2276.00,98.99
2275.00,98.99
2274.00,98.99
2273.00,98.98
2272.00,98.99
2271.00,98.99
2270.00,99.00
2269.00,99.00
2268.00,99.01
2267.00,99.02
2266.00,99.04
2265.00,99.05
2264.00,99.05
2263.00,99.04
2262.00,99.01
2261.00,99.00
2260.00,98.99
2259.00,99.00
2258.00,99.02
2257.00,99.03
2256.00,99.03
2255.00,99.04
2254.00,99.05
2253.00,99.06
2252.00,99.06
2251.00,99.06
2250.00,99.05
2249.00,99.03
2248.00,99.02
2247.00,99.04
2246.00,99.06
2245.00,99.07
2244.00,99.07
2243.00,99.07
2242.00,99.07
2241.00,99.07
2240.00,99.06
2239.00,99.06
2238.00,99.05
2237.00,99.06
2236.00,99.07
2235.00,99.09
2234.00,99.11
2233.00,99.12
2232.00,99.12
2231.00,99.11
2230.00,99.09
2229.00,99.07
2228.00,99.05
2227.00,99.05
2226.00,99.06
2225.00,99.06
2224.00,99.06
2223.00,99.07
2222.00,99.07
2221.00,99.08
2220.00,99.09
2219.00,99.10
2218.00,99.11
2217.00,99.11
2216.00,99.10
2215.00,99.11
2214.00,99.12
2213.00,99.12
2212.00,99.12
2211.00,99.10
2210.00,99.09
2209.00,99.09
2208.00,99.09
2207.00,99.09
2206.00,99.09
2205.00,99.10
2204.00,99.12
2203.00,99.15
2202.00,99.17
2201.00,99.18
2200.00,99.17
2199.00,99.16
2198.00,99.15
2197.00,99.13
2196.00,99.12
2195.00,99.10
2194.00,99.08
2193.00,99.06
2192.00,99.06
2191.00,99.07
2190.00,99.08
2189.00,99.09
2188.00,99.09
2187.00,99.08
2186.00,99.06
2185.00,99.04
2184.00,99.02
2183.00,99.03
2182.00,99.06
2181.00,99.09
2180.00,99.11
2179.00,99.12
2178.00,99.11
2177.00,99.10
2176.00,99.10
2175.00,99.11
2174.00,99.12
2173.00,99.13
2172.00,99.12
2171.00,99.11
2170.00,99.09
2169.00,99.08
2168.00,99.07
2167.00,99.05
2166.00,99.03
2165.00,99.00
2164.00,98.99
2163.00,99.02
2162.00,99.05
2161.00,99.08
2160.00,99.09
2159.00,99.14
2158.00,99.21
2157.00,99.28
2156.00,99.32
2155.00,99.33
2154.00,99.31
2153.00,99.28
2152.00,99.26
2151.00,99.24
2150.00,99.23
2149.00,99.21
2148.00,99.17
2147.00,99.14
2146.00,99.13
2145.00,99.13
2144.00,99.13
2143.00,99.13
2142.00,99.13
2141.00,99.15
2140.00,99.16
2139.00,99.17
2138.00,99.19
2137.00,99.20
2136.00,99.23
2135.00,99.26
2134.00,99.28
2133.00,99.29
2132.00,99.27
2131.00,99.26
2130.00,99.25
2129.00,99.24
2128.00,99.24
2127.00,99.25
2126.00,99.24
2125.00,99.23
2124.00,99.21
2123.00,99.20
2122.00,99.18
2121.00,99.17
2120.00,99.17
2119.00,99.17
2118.00,99.18
2117.00,99.19
2116.00,99.19
2115.00,99.19
2114.00,99.20
2113.00,99.19
2112.00,99.19
2111.00,99.19
2110.00,99.18
2109.00,99.18
2108.00,99.16
2107.00,99.15
2106.00,99.15
2105.00,99.15
2104.00,99.16
2103.00,99.17
2102.00,99.17
2101.00,99.17
2100.00,99.17
2099.00,99.16
2098.00,99.15
2097.00,99.14
2096.00,99.14
2095.00,99.15
2094.00,99.17
2093.00,99.19
2092.00,99.20
2091.00,99.20
2090.00,99.20
2089.00,99.19
2088.00,99.18
2087.00,99.17
2086.00,99.15
2085.00,99.14
2084.00,99.13
2083.00,99.13
2082.00,99.14
2081.00,99.15
2080.00,99.16
2079.00,99.17
2078.00,99.17
2077.00,99.16
2076.00,99.14
2075.00,99.12
2074.00,99.12
2073.00,99.12
2072.00,99.14
2071.00,99.16
2070.00,99.18
2069.00,99.19
2068.00,99.18
2067.00,99.16
2066.00,99.13
2065.00,99.11
2064.00,99.10
2063.00,99.12
2062.00,99.14
2061.00,99.13
2060.00,99.11
2059.00,99.09
2058.00,99.09
2057.00,99.11
2056.00,99.14
2055.00,99.16
2054.00,99.15
2053.00,99.13
2052.00,99.11
2051.00,99.09
2050.00,99.08
2049.00,99.08
2048.00,99.09
2047.00,99.10
2046.00,99.10
2045.00,99.10
2044.00,99.10
2043.00,99.11
2042.00,99.13
2041.00,99.14
2040.00,99.14
2039.00,99.12
2038.00,99.10
2037.00,99.08
2036.00,99.08
2035.00,99.09
2034.00,99.10
2033.00,99.10
2032.00,99.08
2031.00,99.08
2030.00,99.07
2029.00,99.06
2028.00,99.05
2027.00,99.05
2026.00,99.07
2025.00,99.08
2024.00,99.08
2023.00,99.06
2022.00,99.04
2021.00,99.01
2020.00,99.01
2019.00,99.02
2018.00,99.05
2017.00,99.07
2016.00,99.09
2015.00,99.12
2014.00,99.14
2013.00,99.14
2012.00,99.12
2011.00,99.09
2010.00,99.08
2009.00,99.08
2008.00,99.11
2007.00,99.16
2006.00,99.20
2005.00,99.22
2004.00,99.22
2003.00,99.22
2002.00,99.21
2001.00,99.19
2000.00,99.18
1999.00,99.16
1998.00,99.13
1997.00,99.11
1996.00,99.10
1995.00,99.10
1994.00,99.11
1993.00,99.12
1992.00,99.11
1991.00,99.12
1990.00,99.12
1989.00,99.11
1988.00,99.09
1987.00,99.07
1986.00,99.06
1985.00,99.06
1984.00,99.06
1983.00,99.07
1982.00,99.08
1981.00,99.07
1980.00,99.06
1979.00,99.05
1978.00,99.06
1977.00,99.09
1976.00,99.12
1975.00,99.14
1974.00,99.14
1973.00,99.13
1972.00,99.14
1971.00,99.17
1970.00,99.20
1969.00,99.21
1968.00,99.21
1967.00,99.21
1966.00,99.21
1965.00,99.20
1964.00,99.18
1963.00,99.15
1962.00,99.14
1961.00,99.14
1960.00,99.16
1959.00,99.17
1958.00,99.17
1957.00,99.16
1956.00,99.15
1955.00,99.14
1954.00,99.14
1953.00,99.13
1952.00,99.14
1951.00,99.16
1950.00,99.17
1949.00,99.19
1948.00,99.19
1947.00,99.19
1946.00,99.18
1945.00,99.16
1944.00,99.14
1943.00,99.12
1942.00,99.11
1941.00,99.10
1940.00,99.10
1939.00,99.11
1938.00,99.12
1937.00,99.12
1936.00,99.12
1935.00,99.13
1934.00,99.15
1933.00,99.16
1932.00,99.16
1931.00,99.15
1930.00,99.13
1929.00,99.12
1928.00,99.12
1927.00,99.13
1926.00,99.13
1925.00,99.14
1924.00,99.14
1923.00,99.15
1922.00,99.15
1921.00,99.15
1920.00,99.15
1919.00,99.14
1918.00,99.14
1917.00,99.12
1916.00,99.11
1915.00,99.10
1914.00,99.11
1913.00,99.11
1912.00,99.11
1911.00,99.09
1910.00,99.08
1909.00,99.08
1908.00,99.08
1907.00,99.08
1906.00,99.08
1905.00,99.07
1904.00,99.05
1903.00,99.04
1902.00,99.04
1901.00,99.03
1900.00,99.04
1899.00,99.04
1898.00,99.04
1897.00,99.03
1896.00,99.03
1895.00,99.04
1894.00,99.06
1893.00,99.07
1892.00,99.08
1891.00,99.08
1890.00,99.08
1889.00,99.07
1888.00,99.06
1887.00,99.05
1886.00,99.05
1885.00,99.04
1884.00,99.04
1883.00,99.05
1882.00,99.07
1881.00,99.09
1880.00,99.11
1879.00,99.11
1878.00,99.10
1877.00,99.09
1876.00,99.08
1875.00,99.08
1874.00,99.08
1873.00,99.08
1872.00,99.07
1871.00,99.07
1870.00,99.07
1869.00,99.08
1868.00,99.08
1867.00,99.08
1866.00,99.07
1865.00,99.06
1864.00,99.05
1863.00,99.06
1862.00,99.08
1861.00,99.09
1860.00,99.10
1859.00,99.11
1858.00,99.11
1857.00,99.11
1856.00,99.10
1855.00,99.09
1854.00,99.09
1853.00,99.08
1852.00,99.08
1851.00,99.08
1850.00,99.08
1849.00,99.08
1848.00,99.08
1847.00,99.07
1846.00,99.07
1845.00,99.07
1844.00,99.07
1843.00,99.06
1842.00,99.06
1841.00,99.06
1840.00,99.05
1839.00,99.05
1838.00,99.04
1837.00,99.04
1836.00,99.03
1835.00,99.02
1834.00,99.02
1833.00,99.01
1832.00,99.00
1831.00,98.99
1830.00,98.98
1829.00,98.98
1828.00,98.98
1827.00,98.98
1826.00,98.98
1825.00,98.98
1824.00,98.98
1823.00,98.98
1822.00,98.98
1821.00,98.98
1820.00,98.99
1819.00,98.99
1818.00,99.00
1817.00,99.00
1816.00,98.99
1815.00,98.98
1814.00,98.97
1813.00,98.96
1812.00,98.96
1811.00,98.95
1810.00,98.95
1809.00,98.95
1808.00,98.94
1807.00,98.93
1806.00,98.92
1805.00,98.91
1804.00,98.90
1803.00,98.89
1802.00,98.88
1801.00,98.87
1800.00,98.86
1799.00,98.86
1798.00,98.85
1797.00,98.84
1796.00,98.83
1795.00,98.80
1794.00,98.78
1793.00,98.76
1792.00,98.75
1791.00,98.73
1790.00,98.71
1789.00,98.69
1788.00,98.67
1787.00,98.65
1786.00,98.63
1785.00,98.61
1784.00,98.59
1783.00,98.57
1782.00,98.56
1781.00,98.54
1780.00,98.53
1779.00,98.51
1778.00,98.50
1777.00,98.48
1776.00,98.46
1775.00,98.44
1774.00,98.42
1773.00,98.40
1772.00,98.38
1771.00,98.36
1770.00,98.34
1769.00,98.32
1768.00,98.31
1767.00,98.31
1766.00,98.30
1765.00,98.27
1764.00,98.24
1763.00,98.20
1762.00,98.17
1761.00,98.14
1760.00,98.11
1759.00,98.07
1758.00,98.03
1757.00,97.99
1756.00,97.95
1755.00,97.90
1754.00,97.85
1753.00,97.78
1752.00,97.71
1751.00,97.62
1750.00,97.53
1749.00,97.42
1748.00,97.32
1747.00,97.21
1746.00,97.11
1745.00,97.00
1744.00,96.89
1743.00,96.78
1742.00,96.68
1741.00,96.57
1740.00,96.46
1739.00,96.36
1738.00,96.29
1737.00,96.22
1736.00,96.14
1735.00,96.06
1734.00,95.96
1733.00,95.86
1732.00,95.77
1731.00,95.70
1730.00,95.62
1729.00,95.53
1728.00,95.41
1727.00,95.27
1726.00,95.10
1725.00,94.89
1724.00,94.66
1723.00,94.41
1722.00,94.16
1721.00,93.91
1720.00,93.64
1719.00,93.32
1718.00,92.95
1717.00,92.59
1716.00,92.27
1715.00,92.02
1714.00,91.82
1713.00,91.69
1712.00,91.61
1711.00,91.57
1710.00,91.55
1709.00,91.55
1708.00,91.57
1707.00,91.59
1706.00,91.62
1705.00,91.65
1704.00,91.70
1703.00,91.75
1702.00,91.79
1701.00,91.80
1700.00,91.78
1699.00,91.78
1698.00,91.83
1697.00,91.94
1696.00,92.11
1695.00,92.31
1694.00,92.52
1693.00,92.73
1692.00,92.94
1691.00,93.16
1690.00,93.38
1689.00,93.58
1688.00,93.77
1687.00,93.95
1686.00,94.13
1685.00,94.31
1684.00,94.50
1683.00,94.68
1682.00,94.84
1681.00,95.02
1680.00,95.22
1679.00,95.40
1678.00,95.57
1677.00,95.73
1676.00,95.89
1675.00,96.05
1674.00,96.18
1673.00,96.30
1672.00,96.42
1671.00,96.53
1670.00,96.65
1669.00,96.76
1668.00,96.86
1667.00,96.95
1666.00,97.03
1665.00,97.11
1664.00,97.19
1663.00,97.27
1662.00,97.34
1661.00,97.39
1660.00,97.45
1659.00,97.50
1658.00,97.55
1657.00,97.60
1656.00,97.64
1655.00,97.68
1654.00,97.72
1653.00,97.76
1652.00,97.81
1651.00,97.83
1650.00,97.84
1649.00,97.86
1648.00,97.90
1647.00,97.93
1646.00,97.95
1645.00,97.98
1644.00,98.01
1643.00,98.04
1642.00,98.07
1641.00,98.10
1640.00,98.12
1639.00,98.13
1638.00,98.14
1637.00,98.15
1636.00,98.16
1635.00,98.18
1634.00,98.19
1633.00,98.21
1632.00,98.23
1631.00,98.25
1630.00,98.27
1629.00,98.29
1628.00,98.31
1627.00,98.31
1626.00,98.32
1625.00,98.32
1624.00,98.33
1623.00,98.35
1622.00,98.37
1621.00,98.38
1620.00,98.39
1619.00,98.40
1618.00,98.41
1617.00,98.43
1616.00,98.44
1615.00,98.44
1614.00,98.44
1613.00,98.45
1612.00,98.46
1611.00,98.48
1610.00,98.49
1609.00,98.49
1608.00,98.50
1607.00,98.51
1606.00,98.52
1605.00,98.53
1604.00,98.54
1603.00,98.54
1602.00,98.55
1601.00,98.56
1600.00,98.57
1599.00,98.58
1598.00,98.58
1597.00,98.58
1596.00,98.58
1595.00,98.58
1594.00,98.59
1593.00,98.60
1592.00,98.61
1591.00,98.62
1590.00,98.64
1589.00,98.65
1588.00,98.66
1587.00,98.68
1586.00,98.70
1585.00,98.73
1584.00,98.75
1583.00,98.78
1582.00,98.81
1581.00,98.83
1580.00,98.84
1579.00,98.84
1578.00,98.84
1577.00,98.84
1576.00,98.85
1575.00,98.87
1574.00,98.87
1573.00,98.86
1572.00,98.85
1571.00,98.85
1570.00,98.85
1569.00,98.86
1568.00,98.86
1567.00,98.86
1566.00,98.86
1565.00,98.86
1564.00,98.87
1563.00,98.88
1562.00,98.88
1561.00,98.88
1560.00,98.88
1559.00,98.88
1558.00,98.88
1557.00,98.88
1556.00,98.88
1555.00,98.90
1554.00,98.92
1553.00,98.95
1552.00,98.96
1551.00,98.97
1550.00,98.99
1549.00,99.02
1548.00,99.05
1547.00,99.07
1546.00,99.10
1545.00,99.12
1544.00,99.14
1543.00,99.14
1542.00,99.15
1541.00,99.15
1540.00,99.14
1539.00,99.14
1538.00,99.13
1537.00,99.11
1536.00,99.09
1535.00,99.07
1534.00,99.07
1533.00,99.05
1532.00,99.03
1531.00,99.01
1530.00,99.00
1529.00,98.99
1528.00,98.99
1527.00,98.99
1526.00,98.99
1525.00,98.98
1524.00,98.95
1523.00,98.93
1522.00,98.92
1521.00,98.92
1520.00,98.92
1519.00,98.92
1518.00,98.92
1517.00,98.92
1516.00,98.92
1515.00,98.92
1514.00,98.92
1513.00,98.92
1512.00,98.91
1511.00,98.91
1510.00,98.90
1509.00,98.88
1508.00,98.86
1507.00,98.84
1506.00,98.84
1505.00,98.85
1504.00,98.84
1503.00,98.83
1502.00,98.83
1501.00,98.83
1500.00,98.83
1499.00,98.82
1498.00,98.80
1497.00,98.78
1496.00,98.76
1495.00,98.75
1494.00,98.73
1493.00,98.69
1492.00,98.66
1491.00,98.64
1490.00,98.61
1489.00,98.57
1488.00,98.53
1487.00,98.51
1486.00,98.49
1485.00,98.44
1484.00,98.36
1483.00,98.26
1482.00,98.11
1481.00,97.90
1480.00,97.59
1479.00,97.09
1478.00,96.20
1477.00,94.68
1476.00,92.44
1475.00,89.72
1474.00,87.16
1473.00,85.72
1472.00,85.96
1471.00,87.49
1470.00,89.38
1469.00,90.99
1468.00,92.08
1467.00,92.56
1466.00,92.27
1465.00,91.26
1464.00,90.00
1463.00,89.23
1462.00,89.41
1461.00,90.48
1460.00,92.03
1459.00,93.57
1458.00,94.80
1457.00,95.63
1456.00,96.14
1455.00,96.45
1454.00,96.66
1453.00,96.84
1452.00,96.99
1451.00,97.10
1450.00,97.17
1449.00,97.22
1448.00,97.26
1447.00,97.27
1446.00,97.27
1445.00,97.26
1444.00,97.24
1443.00,97.20
1442.00,97.14
1441.00,97.09
1440.00,97.03
1439.00,96.97
1438.00,96.89
1437.00,96.81
1436.00,96.72
1435.00,96.64
1434.00,96.58
1433.00,96.52
1432.00,96.46
1431.00,96.37
1430.00,96.27
1429.00,96.18
1428.00,96.12
1427.00,96.08
1426.00,96.04
1425.00,95.99
1424.00,95.93
1423.00,95.85
1422.00,95.76
1421.00,95.67
1420.00,95.57
1419.00,95.48
1418.00,95.40
1417.00,95.35
1416.00,95.32
1415.00,95.29
1414.00,95.27
1413.00,95.27
1412.00,95.29
1411.00,95.34
1410.00,95.44
1409.00,95.57
1408.00,95.72
1407.00,95.89
1406.00,96.05
1405.00,96.22
1404.00,96.39
1403.00,96.55
1402.00,96.69
1401.00,96.83
1400.00,96.96
1399.00,97.07
1398.00,97.17
1397.00,97.25
1396.00,97.33
1395.00,97.41
1394.00,97.48
1393.00,97.54
1392.00,97.59
1391.00,97.63
1390.00,97.66
1389.00,97.69
1388.00,97.72
1387.00,97.74
1386.00,97.75
1385.00,97.77
1384.00,97.77
1383.00,97.77
1382.00,97.76
1381.00,97.74
1380.00,97.71
1379.00,97.67
1378.00,97.64
1377.00,97.62
1376.00,97.61
1375.00,97.59
1374.00,97.58
1373.00,97.58
1372.00,97.58
1371.00,97.59
1370.00,97.60
1369.00,97.61
1368.00,97.62
1367.00,97.63
1366.00,97.64
1365.00,97.65
1364.00,97.66
1363.00,97.67
1362.00,97.67
1361.00,97.68
1360.00,97.69
1359.00,97.70
1358.00,97.70
1357.00,97.70
1356.00,97.70
1355.00,97.70
1354.00,97.70
1353.00,97.70
1352.00,97.69
1351.00,97.68
1350.00,97.66
1349.00,97.64
1348.00,97.61
1347.00,97.59
1346.00,97.56
1345.00,97.53
1344.00,97.48
1343.00,97.42
1342.00,97.36
1341.00,97.30
1340.00,97.24
1339.00,97.18
1338.00,97.13
1337.00,97.08
1336.00,97.04
1335.00,97.00
1334.00,96.96
1333.00,96.91
1332.00,96.86
1331.00,96.81
1330.00,96.77
1329.00,96.73
1328.00,96.70
1327.00,96.67
1326.00,96.64
1325.00,96.63
1324.00,96.62
1323.00,96.62
1322.00,96.61
1321.00,96.61
1320.00,96.59
1319.00,96.56
1318.00,96.51
1317.00,96.46
1316.00,96.40
1315.00,96.34
1314.00,96.27
1313.00,96.20
1312.00,96.14
1311.00,96.09
1310.00,96.05
1309.00,96.03
1308.00,96.03
1307.00,96.03
1306.00,96.04
1305.00,96.06
1304.00,96.09
1303.00,96.11
1302.00,96.13
1301.00,96.15
1300.00,96.17
1299.00,96.19
1298.00,96.21
1297.00,96.23
1296.00,96.24
1295.00,96.26
1294.00,96.29
1293.00,96.32
1292.00,96.35
1291.00,96.39
1290.00,96.43
1289.00,96.47
1288.00,96.52
1287.00,96.58
1286.00,96.64
1285.00,96.71
1284.00,96.77
1283.00,96.83
1282.00,96.88
1281.00,96.94
1280.00,96.99
1279.00,97.04
1278.00,97.09
1277.00,97.13
1276.00,97.16
1275.00,97.18
1274.00,97.20
1273.00,97.21
1272.00,97.23
1271.00,97.24
1270.00,97.26
1269.00,97.28
1268.00,97.30
1267.00,97.33
1266.00,97.35
1265.00,97.37
1264.00,97.39
1263.00,97.42
1262.00,97.44
1261.00,97.46
1260.00,97.48
1259.00,97.50
1258.00,97.52
1257.00,97.54
1256.00,97.56
1255.00,97.58
1254.00,97.60
1253.00,97.62
1252.00,97.65
1251.00,97.67
1250.00,97.69
1249.00,97.70
1248.00,97.70
1247.00,97.70
1246.00,97.70
1245.00,97.69
1244.00,97.69
1243.00,97.69
1242.00,97.69
1241.00,97.69
1240.00,97.69
1239.00,97.69
1238.00,97.68
1237.00,97.67
1236.00,97.67
1235.00,97.66
1234.00,97.65
1233.00,97.63
1232.00,97.62
1231.00,97.60
1230.00,97.58
1229.00,97.55
1228.00,97.53
1227.00,97.50
1226.00,97.46
1225.00,97.42
1224.00,97.36
1223.00,97.29
1222.00,97.21
1221.00,97.13
1220.00,97.04
1219.00,96.94
1218.00,96.84
1217.00,96.75
1216.00,96.65
1215.00,96.57
1214.00,96.50
1213.00,96.45
1212.00,96.41
1211.00,96.35
1210.00,96.25
1209.00,96.10
1208.00,95.91
1207.00,95.69
1206.00,95.47
1205.00,95.26
1204.00,95.10
1203.00,94.98
1202.00,94.91
1201.00,94.90
1200.00,94.94
1199.00,95.00
1198.00,95.08
1197.00,95.17
1196.00,95.26
1195.00,95.37
1194.00,95.49
1193.00,95.63
1192.00,95.77
1191.00,95.92
1190.00,96.05
1189.00,96.16
1188.00,96.25
1187.00,96.32
1186.00,96.38
1185.00,96.42
1184.00,96.45
1183.00,96.46
1182.00,96.43
1181.00,96.37
1180.00,96.28
1179.00,96.19
1178.00,96.14
1177.00,96.16
1176.00,96.24
1175.00,96.35
1174.00,96.45
1173.00,96.54
1172.00,96.61
1171.00,96.66
1170.00,96.70
1169.00,96.74
1168.00,96.77
1167.00,96.80
1166.00,96.83
1165.00,96.86
1164.00,96.90
1163.00,96.93
1162.00,96.97
1161.00,97.01
1160.00,97.06
1159.00,97.11
1158.00,97.16
1157.00,97.21
1156.00,97.27
1155.00,97.32
1154.00,97.37
1153.00,97.41
1152.00,97.46
1151.00,97.51
1150.00,97.57
1149.00,97.62
1148.00,97.67
1147.00,97.70
1146.00,97.74
1145.00,97.77
1144.00,97.80
1143.00,97.84
1142.00,97.87
1141.00,97.90
1140.00,97.93
1139.00,97.94
1138.00,97.96
1137.00,97.97
1136.00,97.99
1135.00,98.01
1134.00,98.01
1133.00,98.01
1132.00,98.01
1131.00,98.01
1130.00,98.01
1129.00,98.01
1128.00,98.00
1127.00,98.00
1126.00,97.99
1125.00,98.00
1124.00,98.00
1123.00,98.01
1122.00,98.01
1121.00,98.01
1120.00,98.00
1119.00,97.99
1118.00,97.97
1117.00,97.96
1116.00,97.96
1115.00,97.95
1114.00,97.94
1113.00,97.94
1112.00,97.93
1111.00,97.93
1110.00,97.93
1109.00,97.93
1108.00,97.93
1107.00,97.92
1106.00,97.92
1105.00,97.93
1104.00,97.93
1103.00,97.94
1102.00,97.93
1101.00,97.93
1100.00,97.93
1099.00,97.94
1098.00,97.95
1097.00,97.96
1096.00,97.97
1095.00,97.99
1094.00,98.00
1093.00,98.01
1092.00,98.02
1091.00,98.03
1090.00,98.03
1089.00,98.04
1088.00,98.04
1087.00,98.05
1086.00,98.06
1085.00,98.07
1084.00,98.09
1083.00,98.10
1082.00,98.10
1081.00,98.10
1080.00,98.10
1079.00,98.10
1078.00,98.11
1077.00,98.12
1076.00,98.13
1075.00,98.14
1074.00,98.14
1073.00,98.15
1072.00,98.15
1071.00,98.14
1070.00,98.13
1069.00,98.13
1068.00,98.13
1067.00,98.13
1066.00,98.13
1065.00,98.14
1064.00,98.14
1063.00,98.15
1062.00,98.15
1061.00,98.16
1060.00,98.16
1059.00,98.16
1058.00,98.15
1057.00,98.14
1056.00,98.13
1055.00,98.12
1054.00,98.12
1053.00,98.11
1052.00,98.09
1051.00,98.07
1050.00,98.06
1049.00,98.05
1048.00,98.04
1047.00,98.05
1046.00,98.05
1045.00,98.06
1044.00,98.07
1043.00,98.08
1042.00,98.09
1041.00,98.11
1040.00,98.13
1039.00,98.14
1038.00,98.15
1037.00,98.16
1036.00,98.18
1035.00,98.19
1034.00,98.20
1033.00,98.20
1032.00,98.21
1031.00,98.22
1030.00,98.23
1029.00,98.24
1028.00,98.25
1027.00,98.26
1026.00,98.27
1025.00,98.29
1024.00,98.32
1023.00,98.37
1022.00,98.41
1021.00,98.46
1020.00,98.50
1019.00,98.55
1018.00,98.59
1017.00,98.62
1016.00,98.62
1015.00,98.60
1014.00,98.56
1013.00,98.51
1012.00,98.46
1011.00,98.41
1010.00,98.37
1009.00,98.32
1008.00,98.29
1007.00,98.26
1006.00,98.23
1005.00,98.22
1004.00,98.21
1003.00,98.20
1002.00,98.18
1001.00,98.16
1000.00,98.15
999.00,98.14
998.00,98.12
997.00,98.10
996.00,98.07
995.00,98.05
994.00,98.04
993.00,98.03
992.00,98.02
991.00,98.00
990.00,97.98
989.00,97.96
988.00,97.93
987.00,97.90
986.00,97.88
985.00,97.85
984.00,97.81
983.00,97.77
982.00,97.74
981.00,97.72
980.00,97.69
979.00,97.66
978.00,97.63
977.00,97.60
976.00,97.56
975.00,97.52
974.00,97.50
973.00,97.47
972.00,97.44
971.00,97.40
970.00,97.35
969.00,97.29
968.00,97.24
967.00,97.19
966.00,97.14
965.00,97.10
964.00,97.06
963.00,97.02
962.00,96.98
961.00,96.94
960.00,96.91
959.00,96.87
958.00,96.82
957.00,96.78
956.00,96.73
955.00,96.68
954.00,96.64
953.00,96.60
952.00,96.57
951.00,96.54
950.00,96.51
949.00,96.47
948.00,96.43
947.00,96.40
946.00,96.36
945.00,96.34
944.00,96.31
943.00,96.28
942.00,96.26
941.00,96.23
940.00,96.21
939.00,96.19
938.00,96.16
937.00,96.13
936.00,96.10
935.00,96.08
934.00,96.06
933.00,96.03
932.00,96.01
931.00,95.98
930.00,95.96
929.00,95.94
928.00,95.92
927.00,95.92
926.00,95.92
925.00,95.93
924.00,95.93
923.00,95.94
922.00,95.94
921.00,95.95
920.00,95.97
919.00,95.98
918.00,95.99
917.00,95.99
916.00,96.01
915.00,96.02
914.00,96.04
913.00,96.06
912.00,96.09
911.00,96.14
910.00,96.18
909.00,96.22
908.00,96.25
907.00,96.26
906.00,96.28
905.00,96.32
904.00,96.36
903.00,96.40
902.00,96.42
901.00,96.44
900.00,96.46
899.00,96.46
898.00,96.45
897.00,96.44
896.00,96.43
895.00,96.43
894.00,96.44
893.00,96.47
